"region","culture","indicateur","Unit","Date","Value"
"KAFFRINE","NIEBE","Superficie en ha","Ha","2018","1650.58155632432"
"KAFFRINE","NIEBE","Superficie en ha","Ha","2019","1500"
"KAFFRINE","NIEBE","Superficie en ha","Ha","2020","1240.07803680233"
"KAFFRINE","NIEBE","Superficie en ha","Ha","2021","1424.23765613884"
"KAFFRINE","NIEBE","Superficie en ha","Ha","2022","1463.03765613884"
"KAFFRINE","NIEBE","Rendement kg/ha","KG/HA","2017","400"
"KAFFRINE","NIEBE","Rendement kg/ha","KG/HA","2018","450"
"KAFFRINE","NIEBE","Rendement kg/ha","KG/HA","2019","500"
"KAFFRINE","NIEBE","Rendement kg/ha","KG/HA","2020","898"
"KAFFRINE","NIEBE","Rendement kg/ha","KG/HA","2021","1300"
"KAFFRINE","NIEBE","Rendement kg/ha","KG/HA","2022","700"
"KAFFRINE","SORGHO","Production en tonne","tonnes","2017","20168.792"
"KAFFRINE","SORGHO","Production en tonne","tonnes","2018","22392.37"
"KAFFRINE","SORGHO","Production en tonne","tonnes","2019","19800"
"KAFFRINE","SORGHO","Production en tonne","tonnes","2020","25574.811"
"KAFFRINE","SORGHO","Production en tonne","tonnes","2021","27690.577375384"
"KAFFRINE","SORGHO","Production en tonne","tonnes","2022","30794.786"
"KAFFRINE","SORGHO","Superficie en ha","Ha","2017","15659"
"KAFFRINE","SORGHO","Superficie en ha","Ha","2018","17224.9"
"KAFFRINE","SORGHO","Superficie en ha","Ha","2019","18000"
"KAFFRINE","SORGHO","Superficie en ha","Ha","2020","17529"
"KAFFRINE","SORGHO","Superficie en ha","Ha","2021","18114.58"
"KAFFRINE","SORGHO","Superficie en ha","Ha","2022","18114.58"
"KAFFRINE","SORGHO","Rendement kg/ha","KG/HA","2017","1288"
"KAFFRINE","SORGHO","Rendement kg/ha","KG/HA","2018","1300"
"KAFFRINE","SORGHO","Rendement kg/ha","KG/HA","2019","1100"
"KAFFRINE","SORGHO","Rendement kg/ha","KG/HA","2020","1459"
"KAFFRINE","SORGHO","Rendement kg/ha","KG/HA","2021","1528.6348"
"KAFFRINE","SORGHO","Rendement kg/ha","KG/HA","2022","1700"
"KOUNGHEUL","ARACHIDE","Production en tonne","tonnes","2017","47463.1544783222"
"KOUNGHEUL","ARACHIDE","Production en tonne","tonnes","2018","63750"
"KOUNGHEUL","ARACHIDE","Production en tonne","tonnes","2019","78000"
"KOUNGHEUL","ARACHIDE","Production en tonne","tonnes","2020","108202.3797573"
"KOUNGHEUL","ARACHIDE","Production en tonne","tonnes","2021","100561.461005147"
"KOUNGHEUL","ARACHIDE","Production en tonne","tonnes","2022","77815.4162539829"
"KOUNGHEUL","ARACHIDE","Superficie en ha","Ha","2017","41780.9458435935"
"KOUNGHEUL","ARACHIDE","Superficie en ha","Ha","2018","42500"
"KOUNGHEUL","ARACHIDE","Superficie en ha","Ha","2019","52000"
"KOUNGHEUL","ARACHIDE","Superficie en ha","Ha","2020","60482.0457"
"KOUNGHEUL","ARACHIDE","Superficie en ha","Ha","2021","59858.0125030638"
"KOUNGHEUL","ARACHIDE","Superficie en ha","Ha","2022","59858.0125030638"
"KOUNGHEUL","ARACHIDE","Rendement kg/ha","KG/HA","2017","1136"
"KOUNGHEUL","ARACHIDE","Rendement kg/ha","KG/HA","2018","1500"
"KOUNGHEUL","ARACHIDE","Rendement kg/ha","KG/HA","2019","1500"
"KOUNGHEUL","ARACHIDE","Rendement kg/ha","KG/HA","2020","1789"
"KOUNGHEUL","ARACHIDE","Rendement kg/ha","KG/HA","2021","1680"
"KOUNGHEUL","ARACHIDE","Rendement kg/ha","KG/HA","2022","1300"
"KOUNGHEUL","MAIS","Production en tonne","tonnes","2017","13332.41"
"KOUNGHEUL","MAIS","Production en tonne","tonnes","2018","15295"
"KOUNGHEUL","MAIS","Production en tonne","tonnes","2019","16500"
"KOUNGHEUL","MAIS","Production en tonne","tonnes","2020","22330.036"
"KOUNGHEUL","MAIS","Production en tonne","tonnes","2021","37743.288"
"KOUNGHEUL","MAIS","Production en tonne","tonnes","2022","41425.56"
"KOUNGHEUL","MAIS","Superficie en ha","Ha","2017","8281"
"KOUNGHEUL","MAIS","Superficie en ha","Ha","2018","9500"
"KOUNGHEUL","MAIS","Superficie en ha","Ha","2019","11000"
"KOUNGHEUL","MAIS","Superficie en ha","Ha","2020","11884"
"KOUNGHEUL","MAIS","Superficie en ha","Ha","2021","15342.8"
"KOUNGHEUL","MAIS","Superficie en ha","Ha","2022","15342.8"
"KOUNGHEUL","MAIS","Rendement kg/ha","KG/HA","2017","1610"
"KOUNGHEUL","MAIS","Rendement kg/ha","KG/HA","2018","1610"
"KOUNGHEUL","MAIS","Rendement kg/ha","KG/HA","2019","1500"
"KOUNGHEUL","MAIS","Rendement kg/ha","KG/HA","2020","1879"
"KOUNGHEUL","MAIS","Rendement kg/ha","KG/HA","2021","2460"
"KOUNGHEUL","MAIS","Rendement kg/ha","KG/HA","2022","2700"
"KOUNGHEUL","FONIO","Production en tonne","tonnes","2021","0"
"KOUNGHEUL","MIL","Production en tonne","tonnes","2017","38254.08"
"KOUNGHEUL","MIL","Production en tonne","tonnes","2018","42079.488"
"KOUNGHEUL","MIL","Production en tonne","tonnes","2019","44250"
"KOUNGHEUL","MIL","Production en tonne","tonnes","2020","60419.293"
"KOUNGHEUL","MIL","Production en tonne","tonnes","2021","55884.1380277212"
"KOUNGHEUL","MIL","Production en tonne","tonnes","2022","67412.6839844888"
"KOUNGHEUL","MIL","Superficie en ha","Ha","2017","32640"
"KOUNGHEUL","MIL","Superficie en ha","Ha","2018","35904"
"KOUNGHEUL","MIL","Superficie en ha","Ha","2019","37500"
"KOUNGHEUL","MIL","Superficie en ha","Ha","2020","41987"
"KOUNGHEUL","MIL","Superficie en ha","Ha","2021","39079.8168026022"
"KOUNGHEUL","MIL","Superficie en ha","Ha","2022","39079.8168026022"
"KOUNGHEUL","MIL","Rendement kg/ha","KG/HA","2017","1172"
"KOUNGHEUL","MIL","Rendement kg/ha","KG/HA","2018","1172"
"KOUNGHEUL","MIL","Rendement kg/ha","KG/HA","2019","1180"
"KOUNGHEUL","MIL","Rendement kg/ha","KG/HA","2020","1439"
"KOUNGHEUL","MIL","Rendement kg/ha","KG/HA","2021","1430"
"KOUNGHEUL","MIL","Rendement kg/ha","KG/HA","2022","1725"
"KOUNGHEUL","MANIOC","Production en tonne","tonnes","2017","225"
"KOUNGHEUL","MANIOC","Production en tonne","tonnes","2018","297"
"KOUNGHEUL","MANIOC","Production en tonne","tonnes","2019","1437"
"KOUNGHEUL","MANIOC","Production en tonne","tonnes","2020","893.37414"
"KOUNGHEUL","MANIOC","Production en tonne","tonnes","2021","1562.222124"
"KOUNGHEUL","MANIOC","Production en tonne","tonnes","2022","1315.5"
"KOUNGHEUL","MANIOC","Superficie en ha","Ha","2017","45"
"KOUNGHEUL","MANIOC","Superficie en ha","Ha","2018","49.5"
"KOUNGHEUL","MANIOC","Superficie en ha","Ha","2019","120"
"KOUNGHEUL","MANIOC","Superficie en ha","Ha","2020","102"
"KOUNGHEUL","MANIOC","Superficie en ha","Ha","2021","121.8582"
"KOUNGHEUL","MANIOC","Superficie en ha","Ha","2022","87.7"
